date,closing quotation,opening quotation,high,low,price change
2002/12/5,8.277,8.277,8.277,8.277,0
2002/12/6,8.2773,8.2773,8.2773,8.2773,0
2002/12/9,8.2775,8.2775,8.2775,8.2775,0
2002/12/10,8.277,8.277,8.277,8.277,-0.0001
2002/12/11,8.2773,8.2773,8.2773,8.2773,0
2002/12/12,8.2773,8.2773,8.2773,8.2773,0
2002/12/13,8.277,8.277,8.277,8.277,0
2002/12/16,8.2773,8.2773,8.2773,8.2773,0
2002/12/17,8.2773,8.2773,8.2773,8.2773,0
2002/12/18,8.2774,8.2774,8.2774,8.2774,0
2002/12/19,8.2787,8.2787,8.2787,8.2787,0.0002
2002/12/20,8.2786,8.2786,8.2786,8.2786,0
2002/12/23,8.2775,8.2775,8.2775,8.2775,-0.0001
2002/12/24,8.2775,8.2775,8.2775,8.2775,0
2002/12/25,8.2774,8.2774,8.2774,8.2774,0
2002/12/26,8.2773,8.2773,8.2773,8.2773,0
2002/12/27,8.2773,8.2773,8.2773,8.2773,0
2002/12/30,8.2773,8.2773,8.2773,8.2773,0
2002/12/31,8.2785,8.2785,8.2785,8.2785,0.0001
2003/1/1,8.2785,8.2785,8.2785,8.2785,0
2003/1/2,8.2785,8.2785,8.2785,8.2785,0
2003/1/3,8.2768,8.2768,8.2768,8.2768,-0.0002
2003/1/6,8.2783,8.2783,8.2783,8.2783,0.0002
2003/1/7,8.2767,8.2767,8.2767,8.2767,-0.0002
2003/1/8,8.2766,8.2766,8.2766,8.2766,0
2003/1/9,8.2766,8.2766,8.2766,8.2766,0
2003/1/10,8.2767,8.2767,8.2767,8.2767,0
2003/1/13,8.2768,8.2768,8.2768,8.2768,0
2003/1/14,8.2784,8.2784,8.2784,8.2784,0.0002
2003/1/15,8.277,8.277,8.277,8.277,-0.0002
2003/1/16,8.277,8.277,8.277,8.277,0
2003/1/17,8.277,8.277,8.277,8.277,0
2003/1/20,8.2772,8.2772,8.2772,8.2772,0
2003/1/21,8.277,8.277,8.277,8.277,0
2003/1/22,8.277,8.277,8.277,8.277,0
2003/1/23,8.277,8.277,8.277,8.277,0
2003/1/24,8.2768,8.2768,8.2768,8.2768,0
2003/1/27,8.2768,8.2768,8.2768,8.2768,0
2003/1/28,8.2767,8.2767,8.2767,8.2767,0
2003/1/29,8.2767,8.2767,8.2767,8.2767,0
2003/1/30,8.2783,8.2783,8.2783,8.2783,0.0002
2003/1/31,8.2768,8.2768,8.2768,8.2768,-0.0002
2003/2/3,8.2768,8.2768,8.2768,8.2768,0
2003/2/4,8.2785,8.2785,8.2785,8.2785,0.0002
2003/2/5,8.2785,8.2785,8.2785,8.2785,0
2003/2/6,8.2785,8.2785,8.2785,8.2785,0
2003/2/7,8.2785,8.2785,8.2785,8.2785,0
2003/2/10,8.2773,8.2773,8.2773,8.2773,-0.0001
2003/2/11,8.2775,8.2775,8.2775,8.2775,0
2003/2/12,8.2777,8.2777,8.2777,8.2777,0
2003/2/13,8.2773,8.2773,8.2773,8.2773,0
2003/2/14,8.2773,8.2773,8.2773,8.2773,0
2003/2/17,8.2774,8.2774,8.2774,8.2774,0
2003/2/18,8.2772,8.2772,8.2772,8.2772,0
2003/2/19,8.2775,8.2775,8.2775,8.2775,0
2003/2/20,8.2775,8.2775,8.2775,8.2775,0
2003/2/21,8.2775,8.2775,8.2775,8.2775,0
2003/2/24,8.2776,8.2776,8.2776,8.2776,0
2003/2/25,8.2777,8.2777,8.2777,8.2777,0
2003/2/26,8.2774,8.2774,8.2774,8.2774,0
2003/2/27,8.2774,8.2774,8.2774,8.2774,0
2003/2/28,8.2775,8.2775,8.2775,8.2775,0
2003/3/3,8.2775,8.2775,8.2775,8.2775,0
2003/3/4,8.2774,8.2774,8.2774,8.2774,0
2003/3/5,8.2775,8.2775,8.2775,8.2775,0
2003/3/6,8.2775,8.2775,8.2775,8.2775,0
2003/3/7,8.2774,8.2774,8.2774,8.2774,0
2003/3/10,8.2772,8.2772,8.2772,8.2772,0
2003/3/11,8.277,8.277,8.277,8.277,0
2003/3/12,8.277,8.277,8.277,8.277,0
2003/3/13,8.277,8.277,8.277,8.277,0
2003/3/14,8.2772,8.2772,8.2772,8.2772,0
2003/3/17,8.2772,8.2772,8.2772,8.2772,0
2003/3/18,8.2772,8.2772,8.2772,8.2772,0
2003/3/19,8.2773,8.2773,8.2773,8.2773,0
2003/3/20,8.2773,8.2773,8.2773,8.2773,0
2003/3/21,8.2773,8.2773,8.2773,8.2773,0
2003/3/24,8.2774,8.2774,8.2774,8.2774,0
2003/3/25,8.2771,8.2771,8.2771,8.2771,0
2003/3/26,8.2774,8.2774,8.2774,8.2774,0
2003/3/27,8.2772,8.2772,8.2772,8.2772,0
2003/3/28,8.2771,8.2771,8.2771,8.2771,0
2003/3/31,8.2774,8.2774,8.2774,8.2774,0
2003/4/1,8.2774,8.2774,8.2774,8.2774,0
2003/4/2,8.277,8.277,8.277,8.277,0
2003/4/3,8.277,8.277,8.277,8.277,0
2003/4/4,8.277,8.277,8.277,8.277,0
2003/4/7,8.2772,8.2772,8.2772,8.2772,0
2003/4/8,8.2772,8.2772,8.2772,8.2772,0
2003/4/9,8.2774,8.2774,8.2774,8.2774,0
2003/4/10,8.2773,8.2773,8.2773,8.2773,0
2003/4/11,8.2772,8.2772,8.2772,8.2772,0
2003/4/14,8.2774,8.2774,8.2774,8.2774,0
2003/4/15,8.2773,8.2773,8.2773,8.2773,0
2003/4/16,8.2773,8.2773,8.2773,8.2773,0
2003/4/17,8.2771,8.2771,8.2771,8.2771,0
2003/4/18,8.277,8.277,8.277,8.277,0
2003/4/21,8.2769,8.2769,8.2769,8.2769,0
2003/4/22,8.277,8.277,8.277,8.277,0
2003/4/23,8.2772,8.2772,8.2772,8.2772,0
2003/4/24,8.2772,8.2772,8.2772,8.2772,0
2003/4/25,8.277,8.277,8.277,8.277,0
2003/4/28,8.277,8.277,8.277,8.277,0
2003/4/29,8.277,8.277,8.277,8.277,0
2003/4/30,8.2771,8.2771,8.2771,8.2771,0
2003/5/1,8.2771,8.2771,8.2771,8.2771,0
2003/5/2,8.2771,8.2771,8.2771,8.2771,0
2003/5/5,8.2771,8.2771,8.2771,8.2771,0
2003/5/6,8.277,8.277,8.277,8.277,0
2003/5/7,8.2769,8.2769,8.2769,8.2769,0
2003/5/8,8.2768,8.2768,8.2768,8.2768,0
2003/5/9,8.2768,8.2768,8.2768,8.2768,0
2003/5/12,8.277,8.277,8.277,8.277,0
2003/5/13,8.277,8.277,8.277,8.277,0
2003/5/14,8.2769,8.2769,8.2769,8.2769,0
2003/5/15,8.2768,8.2768,8.2768,8.2768,0
2003/5/16,8.277,8.277,8.277,8.277,0
2003/5/19,8.2768,8.2768,8.2768,8.2768,0
2003/5/20,8.2768,8.2768,8.2768,8.2768,0
2003/5/21,8.2769,8.2769,8.2769,8.2769,0
2003/5/22,8.2768,8.2768,8.2768,8.2768,0
2003/5/23,8.2768,8.2768,8.2768,8.2768,0
2003/5/26,8.2772,8.2772,8.2772,8.2772,0
2003/5/27,8.2768,8.2768,8.2768,8.2768,0
2003/5/28,8.277,8.277,8.277,8.277,0
2003/5/29,8.277,8.277,8.277,8.277,0
2003/5/30,8.2768,8.2768,8.2768,8.2768,0
2003/6/2,8.2768,8.2768,8.2768,8.2768,0
2003/6/3,8.2769,8.2769,8.2769,8.2769,0
2003/6/4,8.277,8.277,8.277,8.277,0
2003/6/5,8.277,8.277,8.277,8.277,0
2003/6/6,8.277,8.277,8.277,8.277,0
2003/6/9,8.2773,8.2773,8.2773,8.2773,0
2003/6/10,8.2768,8.2768,8.2768,8.2768,-0.0001
2003/6/11,8.277,8.277,8.277,8.277,0
2003/6/12,8.2772,8.2772,8.2772,8.2772,0
2003/6/13,8.2768,8.2768,8.2768,8.2768,0
2003/6/16,8.2769,8.2769,8.2769,8.2769,0
2003/6/17,8.2768,8.2768,8.2768,8.2768,0
2003/6/18,8.2768,8.2768,8.2768,8.2768,0
2003/6/19,8.277,8.277,8.277,8.277,0
2003/6/20,8.2772,8.2772,8.2772,8.2772,0
2003/6/23,8.2773,8.2773,8.2773,8.2773,0
2003/6/24,8.2774,8.2774,8.2774,8.2774,0
2003/6/25,8.2775,8.2775,8.2775,8.2775,0
2003/6/26,8.2774,8.2774,8.2774,8.2774,0
2003/6/27,8.2774,8.2774,8.2774,8.2774,0
2003/6/30,8.2775,8.2775,8.2775,8.2775,0
2003/7/1,8.2774,8.2774,8.2774,8.2774,0
2003/7/2,8.2775,8.2775,8.2775,8.2775,0
2003/7/3,8.2775,8.2775,8.2775,8.2775,0
2003/7/4,8.2776,8.2776,8.2776,8.2776,0
2003/7/7,8.2773,8.2773,8.2773,8.2773,0
2003/7/8,8.2774,8.2774,8.2774,8.2774,0
2003/7/9,8.2773,8.2773,8.2773,8.2773,0
2003/7/10,8.2774,8.2774,8.2774,8.2774,0
2003/7/11,8.2772,8.2772,8.2772,8.2772,0
2003/7/14,8.2771,8.2771,8.2771,8.2771,0
2003/7/15,8.2772,8.2772,8.2772,8.2772,0
2003/7/16,8.277,8.277,8.277,8.277,0
2003/7/17,8.277,8.277,8.277,8.277,0
2003/7/18,8.277,8.277,8.277,8.277,0
2003/7/21,8.2768,8.2768,8.2768,8.2768,0
2003/7/22,8.277,8.277,8.277,8.277,0
2003/7/23,8.277,8.277,8.277,8.277,0
2003/7/24,8.2772,8.2772,8.2772,8.2772,0
2003/7/25,8.2775,8.2775,8.2775,8.2775,0
2003/7/28,8.2775,8.2775,8.2775,8.2775,0
2003/7/29,8.2775,8.2775,8.2775,8.2775,0
2003/7/30,8.2773,8.2773,8.2773,8.2773,0
2003/7/31,8.2774,8.2774,8.2774,8.2774,0
2003/8/1,8.2772,8.2772,8.2772,8.2772,0
2003/8/4,8.2775,8.2775,8.2775,8.2775,0
2003/8/5,8.2775,8.2775,8.2775,8.2775,0
2003/8/6,8.2773,8.2773,8.2773,8.2773,0
2003/8/7,8.2774,8.2774,8.2774,8.2774,0
2003/8/8,8.2772,8.2772,8.2772,8.2772,0
2003/8/11,8.2772,8.2772,8.2772,8.2772,0
2003/8/12,8.277,8.277,8.277,8.277,0
2003/8/13,8.277,8.277,8.277,8.277,0
2003/8/14,8.277,8.277,8.277,8.277,0
2003/8/15,8.2768,8.2768,8.2768,8.2768,0
2003/8/18,8.2768,8.2768,8.2768,8.2768,0
2003/8/19,8.2767,8.2767,8.2767,8.2767,0
2003/8/20,8.2768,8.2768,8.2768,8.2768,0
2003/8/21,8.2766,8.2766,8.2766,8.2766,0
2003/8/22,8.2766,8.2766,8.2766,8.2766,0
2003/8/25,8.2768,8.2768,8.2768,8.2768,0
2003/8/26,8.2768,8.2768,8.2768,8.2768,0
2003/8/27,8.277,8.277,8.277,8.277,0
2003/8/28,8.2772,8.2772,8.2772,8.2772,0
2003/8/29,8.2772,8.2772,8.2772,8.2772,0
2003/9/1,8.277,8.277,8.277,8.277,0
2003/9/2,8.277,8.277,8.277,8.277,0
2003/9/3,8.2768,8.2768,8.2768,8.2768,0
2003/9/4,8.277,8.277,8.277,8.277,0
2003/9/5,8.277,8.277,8.277,8.277,0
2003/9/8,8.277,8.277,8.277,8.277,0
2003/9/9,8.277,8.277,8.277,8.277,0
2003/9/10,8.277,8.277,8.277,8.277,0
2003/9/11,8.2772,8.2772,8.2772,8.2772,0
2003/9/12,8.2772,8.2772,8.2772,8.2772,0
2003/9/15,8.2774,8.2774,8.2774,8.2774,0
2003/9/16,8.2774,8.2774,8.2774,8.2774,0
2003/9/17,8.2775,8.2775,8.2775,8.2775,0
2003/9/18,8.2775,8.2775,8.2775,8.2775,0
2003/9/19,8.2773,8.2773,8.2773,8.2773,0
2003/9/22,8.2773,8.2773,8.2773,8.2773,0
2003/9/23,8.2773,8.2773,8.2773,8.2773,0
2003/9/24,8.277,8.277,8.277,8.277,0
2003/9/25,8.277,8.277,8.277,8.277,0
2003/9/26,8.2773,8.2773,8.2773,8.2773,0
2003/9/29,8.277,8.277,8.277,8.277,0
2003/9/30,8.277,8.277,8.277,8.277,0
2003/10/1,8.277,8.277,8.277,8.277,0
2003/10/2,8.277,8.277,8.277,8.277,0
2003/10/3,8.277,8.277,8.277,8.277,0
2003/10/6,8.277,8.277,8.277,8.277,0
2003/10/7,8.277,8.277,8.277,8.277,0
2003/10/8,8.2771,8.2771,8.2771,8.2771,0
2003/10/9,8.2771,8.2771,8.2771,8.2771,0
2003/10/10,8.277,8.277,8.277,8.277,0
2003/10/13,8.2768,8.2768,8.2768,8.2768,0
2003/10/14,8.2767,8.2767,8.2767,8.2767,0
2003/10/15,8.2767,8.2767,8.2767,8.2767,0
2003/10/16,8.2766,8.2766,8.2766,8.2766,0
2003/10/17,8.2766,8.2766,8.2766,8.2766,0
2003/10/20,8.2766,8.2766,8.2766,8.2766,0
2003/10/21,8.2765,8.2765,8.2765,8.2765,0
2003/10/22,8.2766,8.2766,8.2766,8.2766,0
2003/10/23,8.2766,8.2766,8.2766,8.2766,0
2003/10/24,8.2768,8.2768,8.2768,8.2768,0
2003/10/27,8.2767,8.2767,8.2767,8.2767,0
2003/10/28,8.2766,8.2766,8.2766,8.2766,0
2003/10/29,8.2766,8.2766,8.2766,8.2766,0
2003/10/30,8.2767,8.2767,8.2767,8.2767,0
2003/10/31,8.2766,8.2766,8.2766,8.2766,0
2003/11/3,8.2766,8.2766,8.2766,8.2766,0
2003/11/4,8.2767,8.2767,8.2767,8.2767,0
2003/11/5,8.2767,8.2767,8.2767,8.2767,0
2003/11/6,8.2769,8.2769,8.2769,8.2769,0
2003/11/7,8.277,8.277,8.277,8.277,0
2003/11/10,8.277,8.277,8.277,8.277,0
2003/11/11,8.2769,8.2769,8.2769,8.2769,0
2003/11/12,8.277,8.277,8.277,8.277,0
2003/11/13,8.277,8.277,8.277,8.277,0
2003/11/14,8.277,8.277,8.277,8.277,0
2003/11/17,8.2769,8.2769,8.2769,8.2769,0
2003/11/18,8.2767,8.2767,8.2767,8.2767,0
2003/11/19,8.2767,8.2767,8.2767,8.2767,0
2003/11/20,8.2769,8.2769,8.2769,8.2769,0
2003/11/21,8.277,8.277,8.277,8.277,0
2003/11/24,8.2771,8.2771,8.2771,8.2771,0
2003/11/25,8.277,8.277,8.277,8.277,0
2003/11/26,8.2772,8.2772,8.2772,8.2772,0
2003/11/27,8.2772,8.2772,8.2772,8.2772,0
2003/11/28,8.277,8.277,8.277,8.277,0
2003/12/1,8.2772,8.2772,8.2772,8.2772,0
2003/12/2,8.2772,8.2772,8.2772,8.2772,0
2003/12/3,8.2771,8.2771,8.2771,8.2771,0
2003/12/4,8.277,8.277,8.277,8.277,0
2003/12/5,8.2769,8.2769,8.2769,8.2769,0
2003/12/8,8.2771,8.2771,8.2771,8.2771,0
2003/12/9,8.2771,8.2771,8.2771,8.2771,0
2003/12/10,8.277,8.277,8.277,8.277,0
2003/12/11,8.2771,8.2771,8.2771,8.2771,0
2003/12/12,8.2771,8.2771,8.2771,8.2771,0
2003/12/15,8.2772,8.2772,8.2772,8.2772,0
2003/12/16,8.2771,8.2771,8.2771,8.2771,0
2003/12/17,8.2769,8.2769,8.2769,8.2769,0
2003/12/18,8.2769,8.2769,8.2769,8.2769,0
2003/12/19,8.277,8.277,8.277,8.277,0
2003/12/22,8.2769,8.2769,8.2769,8.2769,0
2003/12/23,8.2769,8.2769,8.2769,8.2769,0
2003/12/24,8.277,8.277,8.277,8.277,0
2003/12/25,8.2768,8.2768,8.2768,8.2768,0
2003/12/26,8.2768,8.2768,8.2768,8.2768,0
2003/12/29,8.2769,8.2769,8.2769,8.2769,0
2003/12/30,8.2767,8.2767,8.2767,8.2767,0
2003/12/31,8.2767,8.2767,8.2767,8.2767,0
2004/1/2,8.2769,8.2769,8.2769,8.2769,0
2004/1/5,8.277,8.277,8.277,8.277,0
2004/1/6,8.2771,8.2771,8.2771,8.2771,0
2004/1/7,8.2772,8.2772,8.2772,8.2772,0
2004/1/8,8.2772,8.2772,8.2772,8.2772,0
2004/1/9,8.277,8.277,8.277,8.277,0
2004/1/12,8.277,8.277,8.277,8.277,0
2004/1/13,8.2768,8.2768,8.2768,8.2768,0
2004/1/14,8.2768,8.2768,8.2768,8.2768,0
2004/1/15,8.2767,8.2767,8.2767,8.2767,0
2004/1/16,8.2767,8.2767,8.2767,8.2767,0
2004/1/19,8.2768,8.2768,8.2768,8.2768,0
2004/1/20,8.277,8.277,8.277,8.277,0
2004/1/21,8.2771,8.2771,8.2771,8.2771,0
2004/1/22,8.2771,8.2771,8.2771,8.2771,0
2004/1/23,8.2771,8.2771,8.2771,8.2771,0
2004/1/26,8.2771,8.2771,8.2771,8.2771,0
2004/1/27,8.2771,8.2771,8.2771,8.2771,0
2004/1/28,8.2771,8.2771,8.2771,8.2771,0
2004/1/29,8.277,8.277,8.277,8.277,0
2004/1/30,8.2768,8.2768,8.2768,8.2768,0
2004/2/2,8.277,8.277,8.277,8.277,0
2004/2/3,8.2772,8.2772,8.2772,8.2772,0
2004/2/4,8.2772,8.2772,8.2772,8.2772,0
2004/2/5,8.2773,8.2773,8.2773,8.2773,0
2004/2/6,8.2773,8.2773,8.2773,8.2773,0
2004/2/9,8.2773,8.2773,8.2773,8.2773,0
2004/2/10,8.2772,8.2772,8.2772,8.2772,0
2004/2/11,8.2771,8.2771,8.2771,8.2771,0
2004/2/12,8.2772,8.2772,8.2772,8.2772,0
2004/2/13,8.277,8.277,8.277,8.277,0
2004/2/16,8.2772,8.2772,8.2772,8.2772,0
2004/2/17,8.277,8.277,8.277,8.277,0
2004/2/18,8.277,8.277,8.277,8.277,0
2004/2/19,8.2771,8.2771,8.2771,8.2771,0
2004/2/20,8.2772,8.2772,8.2772,8.2772,0
2004/2/23,8.2772,8.2772,8.2772,8.2772,0
2004/2/24,8.2771,8.2771,8.2771,8.2771,0
2004/2/25,8.277,8.277,8.277,8.277,0
2004/2/26,8.277,8.277,8.277,8.277,0
2004/2/27,8.2769,8.2769,8.2769,8.2769,0
2004/3/1,8.2768,8.2768,8.2768,8.2768,0
2004/3/2,8.2768,8.2768,8.2768,8.2768,0
2004/3/3,8.2768,8.2768,8.2768,8.2768,0
2004/3/4,8.277,8.277,8.277,8.277,0
2004/3/5,8.2771,8.2771,8.2771,8.2771,0
2004/3/8,8.2767,8.2767,8.2767,8.2767,0
2004/3/9,8.2767,8.2767,8.2767,8.2767,0
2004/3/10,8.2767,8.2767,8.2767,8.2767,0
2004/3/11,8.2769,8.2769,8.2769,8.2769,0
2004/3/12,8.2771,8.2771,8.2771,8.2771,0
2004/3/15,8.2773,8.2773,8.2773,8.2773,0
2004/3/16,8.2773,8.2773,8.2773,8.2773,0
2004/3/17,8.2774,8.2774,8.2774,8.2774,0
2004/3/18,8.2768,8.2768,8.2768,8.2768,-0.0001
2004/3/19,8.2772,8.2772,8.2772,8.2772,0
2004/3/22,8.2773,8.2773,8.2773,8.2773,0
2004/3/23,8.2774,8.2774,8.2774,8.2774,0
2004/3/24,8.2772,8.2772,8.2772,8.2772,0
2004/3/25,8.2771,8.2771,8.2771,8.2771,0
2004/3/26,8.277,8.277,8.277,8.277,0
2004/3/29,8.2771,8.2771,8.2771,8.2771,0
2004/3/30,8.2771,8.2771,8.2771,8.2771,0
2004/3/31,8.277,8.277,8.277,8.277,0
2004/4/1,8.2769,8.2769,8.2769,8.2769,0
2004/4/2,8.2769,8.2769,8.2769,8.2769,0
2004/4/5,8.2769,8.2769,8.2769,8.2769,0
2004/4/6,8.2769,8.2769,8.2769,8.2769,0
2004/4/7,8.2769,8.2769,8.2769,8.2769,0
2004/4/8,8.2769,8.2769,8.2769,8.2769,0
2004/4/9,8.2769,8.2769,8.2769,8.2769,0
2004/4/12,8.277,8.277,8.277,8.277,0
2004/4/13,8.2769,8.2769,8.2769,8.2769,0
2004/4/14,8.2772,8.2772,8.2772,8.2772,0
2004/4/15,8.2771,8.2771,8.2771,8.2771,0
2004/4/16,8.2769,8.2769,8.2769,8.2769,0
2004/4/19,8.2768,8.2768,8.2768,8.2768,0
2004/4/20,8.2768,8.2768,8.2768,8.2768,0
2004/4/21,8.2769,8.2769,8.2769,8.2769,0
2004/4/22,8.277,8.277,8.277,8.277,0
2004/4/23,8.2769,8.2769,8.2769,8.2769,0
2004/4/26,8.2768,8.2768,8.2768,8.2768,0
2004/4/27,8.2768,8.2768,8.2768,8.2768,0
2004/4/28,8.2768,8.2768,8.2768,8.2768,0
2004/4/29,8.2769,8.2769,8.2769,8.2769,0
2004/4/30,8.2771,8.2771,8.2771,8.2771,0
2004/5/3,8.2771,8.2771,8.2771,8.2771,0
2004/5/4,8.2771,8.2771,8.2771,8.2771,0
2004/5/5,8.2771,8.2771,8.2771,8.2771,0
2004/5/6,8.2771,8.2771,8.2771,8.2771,0
2004/5/7,8.2771,8.2771,8.2771,8.2771,0
2004/5/10,8.2769,8.2769,8.2769,8.2769,0
2004/5/11,8.2773,8.2773,8.2773,8.2773,0
2004/5/12,8.2773,8.2773,8.2773,8.2773,0
2004/5/13,8.2772,8.2772,8.2772,8.2772,0
2004/5/14,8.2772,8.2772,8.2772,8.2772,0
2004/5/17,8.2772,8.2772,8.2772,8.2772,0
2004/5/18,8.2771,8.2771,8.2771,8.2771,0
2004/5/19,8.2769,8.2769,8.2769,8.2769,0
2004/5/20,8.2771,8.2771,8.2771,8.2771,0
2004/5/21,8.2771,8.2771,8.2771,8.2771,0
2004/5/24,8.2771,8.2771,8.2771,8.2771,0
2004/5/25,8.2769,8.2769,8.2769,8.2769,0
2004/5/26,8.2769,8.2769,8.2769,8.2769,0
2004/5/27,8.2768,8.2768,8.2768,8.2768,0
2004/5/28,8.2769,8.2769,8.2769,8.2769,0
2004/5/31,8.2768,8.2768,8.2768,8.2768,0
2004/6/1,8.2767,8.2767,8.2767,8.2767,0
2004/6/2,8.2767,8.2767,8.2767,8.2767,0
2004/6/3,8.2768,8.2768,8.2768,8.2768,0
2004/6/4,8.2767,8.2767,8.2767,8.2767,0
2004/6/7,8.2767,8.2767,8.2767,8.2767,0
2004/6/8,8.2767,8.2767,8.2767,8.2767,0
2004/6/9,8.2767,8.2767,8.2767,8.2767,0
2004/6/10,8.2768,8.2768,8.2768,8.2768,0
2004/6/11,8.2767,8.2767,8.2767,8.2767,0
2004/6/14,8.2766,8.2766,8.2766,8.2766,0
2004/6/15,8.2766,8.2766,8.2766,8.2766,0
2004/6/16,8.2766,8.2766,8.2766,8.2766,0
2004/6/17,8.2766,8.2766,8.2766,8.2766,0
2004/6/18,8.2766,8.2766,8.2766,8.2766,0
2004/6/21,8.2766,8.2766,8.2766,8.2766,0
2004/6/22,8.2766,8.2766,8.2766,8.2766,0
2004/6/23,8.2767,8.2767,8.2767,8.2767,0
2004/6/24,8.2767,8.2767,8.2767,8.2767,0
2004/6/25,8.2767,8.2767,8.2767,8.2767,0
2004/6/28,8.2766,8.2766,8.2766,8.2766,0
2004/6/29,8.2766,8.2766,8.2766,8.2766,0
2004/6/30,8.2766,8.2766,8.2766,8.2766,0
2004/7/1,8.2767,8.2767,8.2767,8.2767,0
2004/7/2,8.2766,8.2766,8.2766,8.2766,0
2004/7/5,8.2768,8.2768,8.2768,8.2768,0
2004/7/6,8.2768,8.2768,8.2768,8.2768,0
2004/7/7,8.2768,8.2768,8.2768,8.2768,0
2004/7/8,8.2769,8.2769,8.2769,8.2769,0
2004/7/9,8.2769,8.2769,8.2769,8.2769,0
2004/7/12,8.2768,8.2768,8.2768,8.2768,0
2004/7/13,8.2768,8.2768,8.2768,8.2768,0
2004/7/14,8.2767,8.2767,8.2767,8.2767,0
2004/7/15,8.2767,8.2767,8.2767,8.2767,0
2004/7/16,8.2766,8.2766,8.2766,8.2766,0
2004/7/19,8.2766,8.2766,8.2766,8.2766,0
2004/7/20,8.2767,8.2767,8.2767,8.2767,0
2004/7/21,8.2766,8.2766,8.2766,8.2766,0
2004/7/22,8.2766,8.2766,8.2766,8.2766,0
2004/7/23,8.2766,8.2766,8.2766,8.2766,0
2004/7/26,8.2767,8.2767,8.2767,8.2767,0
2004/7/27,8.2767,8.2767,8.2767,8.2767,0
2004/7/28,8.2768,8.2768,8.2768,8.2768,0
2004/7/29,8.2769,8.2769,8.2769,8.2769,0
2004/7/30,8.2769,8.2769,8.2769,8.2769,0
2004/8/2,8.277,8.277,8.277,8.277,0
2004/8/3,8.277,8.277,8.277,8.277,0
2004/8/4,8.277,8.277,8.277,8.277,0
2004/8/5,8.2769,8.2769,8.2769,8.2769,0
2004/8/6,8.2769,8.2769,8.2769,8.2769,0
2004/8/9,8.2769,8.2769,8.2769,8.2769,0
2004/8/10,8.277,8.277,8.277,8.277,0
2004/8/11,8.2769,8.2769,8.2769,8.2769,0
2004/8/12,8.2769,8.2769,8.2769,8.2769,0
2004/8/13,8.2768,8.2768,8.2768,8.2768,0
2004/8/16,8.2768,8.2768,8.2768,8.2768,0
2004/8/17,8.2767,8.2767,8.2767,8.2767,0
2004/8/18,8.2767,8.2767,8.2767,8.2767,0
2004/8/19,8.2768,8.2768,8.2768,8.2768,0
2004/8/20,8.2767,8.2767,8.2767,8.2767,0
2004/8/23,8.2767,8.2767,8.2767,8.2767,0
2004/8/24,8.2767,8.2767,8.2767,8.2767,0
2004/8/25,8.2766,8.2766,8.2766,8.2766,0
2004/8/26,8.2766,8.2766,8.2766,8.2766,0
2004/8/27,8.2767,8.2767,8.2767,8.2767,0
2004/8/30,8.2767,8.2767,8.2767,8.2767,0
2004/8/31,8.2766,8.2766,8.2766,8.2766,0
2004/9/1,8.2766,8.2766,8.2766,8.2766,0
2004/9/2,8.2767,8.2767,8.2767,8.2767,0
2004/9/3,8.2767,8.2767,8.2767,8.2767,0
2004/9/6,8.2766,8.2766,8.2766,8.2766,0
2004/9/7,8.2767,8.2767,8.2767,8.2767,0
2004/9/8,8.2767,8.2767,8.2767,8.2767,0
2004/9/9,8.2768,8.2768,8.2768,8.2768,0
2004/9/10,8.2766,8.2766,8.2766,8.2766,0
2004/9/13,8.2766,8.2766,8.2766,8.2766,0
2004/9/14,8.2767,8.2767,8.2767,8.2767,0
2004/9/15,8.2768,8.2768,8.2768,8.2768,0
2004/9/16,8.2766,8.2766,8.2766,8.2766,0
2004/9/17,8.2767,8.2767,8.2767,8.2767,0
2004/9/20,8.2767,8.2767,8.2767,8.2767,0
2004/9/21,8.2766,8.2766,8.2766,8.2766,0
2004/9/22,8.2766,8.2766,8.2766,8.2766,0
2004/9/23,8.2766,8.2766,8.2766,8.2766,0
2004/9/24,8.2766,8.2766,8.2766,8.2766,0
2004/9/27,8.2766,8.2766,8.2766,8.2766,0
2004/9/28,8.2766,8.2766,8.2766,8.2766,0
2004/9/29,8.2766,8.2766,8.2766,8.2766,0
2004/9/30,8.2766,8.2766,8.2766,8.2766,0
2004/10/1,8.2766,8.2766,8.2766,8.2766,0
2004/10/4,8.2766,8.2766,8.2766,8.2766,0
2004/10/5,8.2766,8.2766,8.2766,8.2766,0
2004/10/6,8.2766,8.2766,8.2766,8.2766,0
2004/10/7,8.2766,8.2766,8.2766,8.2766,0
2004/10/8,8.2768,8.2768,8.2768,8.2768,0
2004/10/11,8.2765,8.2765,8.2765,8.2765,0
2004/10/12,8.2765,8.2765,8.2765,8.2765,0
2004/10/13,8.2765,8.2765,8.2765,8.2765,0
2004/10/14,8.2765,8.2765,8.2765,8.2765,0
2004/10/15,8.2765,8.2765,8.2765,8.2765,0
2004/10/18,8.2765,8.2765,8.2765,8.2765,0
2004/10/19,8.2765,8.2765,8.2765,8.2765,0
2004/10/20,8.2765,8.2765,8.2765,8.2765,0
2004/10/21,8.2765,8.2765,8.2765,8.2765,0
2004/10/22,8.2765,8.2765,8.2765,8.2765,0
2004/10/25,8.2765,8.2765,8.2765,8.2765,0
